"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"195","9","Reactome Pathways","","Cellular response to chemical stress","3.4E-4","CSNK2A1|CREBBP|CSNK2A2|GSK3B|ATF4|AMER1|NCOA1|BRCA1|MYC","2013","2471|2483|2186|2459|2297|2111|2168|2279|2294","1.17E-5","","HSA-9711123","0.34685210829577445","0"
"66","6","GO Biological Process","","Heart valve development","3.5E-4","SNAI2|MEF2C|RBPJ|PRDM1|GATA3|NFATC1","2013","2234|2330|2120|2474|2222|2435","1.0E-5","","GO:0003170","0.3455931955649724","0"
"451","15","DISEASES","","Cell type cancer","3.5E-4","CDK4|ATF1|EPAS1|TP53|TFE3|CDK10|NR5A2|WT1|CDX2|MITF|BRCA1|FLI1|HIF1A|MYC|CTNNB1","2013","2321|2270|2504|2456|2207|2405|2141|2354|2135|2243|2279|2153|2180|2294|2351","7.53E-7","","DOID:0050687","0.3455931955649724","0"
"67","6","GO Biological Process","","Animal organ regeneration","3.7E-4","NR0B2|CSNK2A2|CEBPB|CDK1|GLI3|NR4A3","2013","2477|2186|2159|2402|2258|2498","1.09E-5","","GO:0031100","0.3431798275933005","0"
"67","6","GO Biological Process","","Regulation of transcription initiation from RNA polymerase II promoter","3.7E-4","TBP|CDK4|SRF|TP53|MED14|HNF1A","2013","2267|2321|2492|2456|2486|2189","1.09E-5","","GO:0060260","0.3431798275933005","0"
"4","3","GO Biological Process","","Oncogene-induced cell senescence","3.7E-4","SPI1|HMGA1|HMGA2","2013","2438|2249|2276","1.08E-5","","GO:0090402","0.3431798275933005","0"
"4","3","GO Biological Process","","Acinar cell differentiation","3.7E-4","PROX1|NR5A2|CTNNB1","2013","2129|2141|2351","1.08E-5","","GO:0090425","0.3431798275933005","0"
"4","3","GO Biological Process","","Positive regulation of DNA methylation","3.7E-4","WT1|MECP2|MYC","2013","2354|2171|2294","1.08E-5","","GO:1905643","0.3431798275933005","0"
"146","8","GO Biological Process","","Regulation of cold-induced thermogenesis","3.8E-4","EPAS1|PPARGC1A|CEBPB|TFE3|ATF4|RBPJ|NR1H3|NR1H2","2013","2504|2312|2159|2207|2297|2120|2237|2132","1.12E-5","","GO:0120161","0.342021640338319","0"
"641","16","GO Biological Process","","Enzyme-linked receptor protein signaling pathway","3.9E-4","SIRT1|MAPK1|SPI1|MAPK14|ATF2|TP53|PHIP|SMAD1|GSK3B|SMAD3|JUN|NFATC4|HNF1A|NR4A3|CTNNB1|DLX5","2013","2219|2381|2438|2396|2264|2456|2420|2441|2459|2318|2426|2213|2189|2498|2351|2285","1.14E-5","","GO:0007167","0.3408935392973501","0"
"104","7","GO Biological Process","","Negative regulation of small molecule metabolic process","3.9E-4","SNAI2|SIRT1|CYP27B1|TP53|REST|PROX1|BRCA1","2013","2234|2219|2204|2456|2216|2129|2279","1.15E-5","","GO:0062014","0.3408935392973501","0"
"2279","35","GO Molecular Function","","Catalytic activity, acting on a protein","3.9E-4","SIRT1|MAPK1|CSNK2A1|MAPK14|CDK4|CREBBP|CSNK2A2|ATF2|CASP6|HIF1AN|PLK1|CLK4|GSK3B|CASP9|PRPF4B|CDK10|HUWE1|JARID2|DUSP19|PIM3|CHUK|NCOA3|STK40|PIM2|CDK1|MAPK8|EHMT2|WEE2|NCOA1|MAP3K2|ULK3|DUSP7|BRCA1|WWP1|RIOX1","2013","2219|2381|2471|2396|2321|2483|2186|2264|2273|2393|2144|2198|2459|2192|2348|2405|2261|2390|2423|2345|2357|2375|2105|2480|2402|2408|2150|2429|2168|2108|2126|2336|2279|2360|2450","4.3E-6","","GO:0140096","0.3408935392973501","0"
"107","7","Reactome Pathways","","Interleukin-4 and Interleukin-13 signaling","3.9E-4","TP53|JUNB|FOXO3|ZEB1|GATA3|HIF1A|MYC","2013","2456|2387|2327|2309|2222|2180|2294","1.36E-5","","HSA-6785807","0.3408935392973501","0"
"1131","22","GO Biological Process","","Generation of neurons","4.0E-4","SRF|TP53|CEBPB|FBXO45|REST|GSK3B|ATF4|MEF2C|RBPJ|PROX1|PRDM1|SMARCA1|JUN|GATA3|EHMT2|GLI3|NFATC4|MECP2|PBX1|HIF1A|CTNNB1|DLX5","2013","2492|2456|2159|2246|2216|2459|2297|2330|2120|2129|2474|2489|2426|2222|2150|2258|2213|2171|2300|2180|2351|2285","1.19E-5","","GO:0048699","0.33979400086720374","0"
"105","7","GO Biological Process","","DNA damage checkpoint signaling","4.1E-4","MAPK14|ATF2|TP53|PLK1|E2F1|CDK1|BRCA1","2013","2396|2264|2456|2144|2114|2402|2279","1.21E-5","","GO:0000077","0.33872161432802644","0"
"433","13","GO Biological Process","","Negative regulation of immune system process","4.1E-4","SNAI2|SPI1|MAPK14|IRF1|RARA|CEBPB|STAT2|TSC22D3|GLI3|NR1H3|MYC|CTNNB1|NR1H2","2013","2234|2438|2396|2453|2447|2159|2147|2324|2258|2237|2294|2351|2132","1.24E-5","","GO:0002683","0.33872161432802644","0"
"39","5","GO Biological Process","","Animal organ formation","4.1E-4","MAPK1|MEF2C|RBPJ|GLI3|CTNNB1","2013","2381|2330|2120|2258|2351","1.23E-5","","GO:0048645","0.33872161432802644","0"
"39","5","GO Biological Process","","Regulation of cardiac muscle cell proliferation","4.1E-4","MAPK14|MEF2C|JARID2|RBPJ|CDK1","2013","2396|2330|2390|2120|2402","1.23E-5","","GO:0060043","0.33872161432802644","0"
"39","5","GO Biological Process","","Regulation of neuroblast proliferation","4.1E-4","TP53|PROX1|GLI3|HIF1A|CTNNB1","2013","2456|2129|2258|2180|2351","1.23E-5","","GO:1902692","0.33872161432802644","0"
"106","7","GO Biological Process","","Hematopoietic progenitor cell differentiation","4.3E-4","SPI1|ATF2|SRF|TP53|REST|GATA3|SP7","2013","2438|2264|2492|2456|2216|2222|2165","1.29E-5","","GO:0002244","0.33665315444204136","0"
"251","10","GO Biological Process","","Regulation of canonical Wnt signaling pathway","4.3E-4","SNAI2|MAPK14|GSK3B|SMAD3|FOXO3|RBPJ|AMER1|GLI3|CTNNB1|DLX5","2013","2234|2396|2459|2318|2327|2120|2111|2258|2351|2285","1.3E-5","","GO:0060828","0.33665315444204136","0"
"198","9","GO Biological Process","","Cellular response to metal ion","4.3E-4","MAPK1|JUNB|ATF4|MEF2C|CHUK|JUN|MAPK8|NFATC4|TFAP2A","2013","2381|2387|2297|2330|2357|2426|2408|2213|2162","1.32E-5","","GO:0071248","0.33665315444204136","0"
"150","8","GO Biological Process","","Response to UV","4.4E-4","SIRT1|CREBBP|TP53|CASP9|ATF4|MAPK8|NFATC4|MYC","2013","2219|2483|2456|2192|2297|2408|2213|2294","1.35E-5","","GO:0009411","0.33565473235138127","0"
"252","10","GO Biological Process","","Response to alcohol","4.4E-4","RARA|NR0B2|CDK4|FOXO3|GATA3|CDK1|EHMT2|BRCA1|HNF1A|CTNNB1","2013","2447|2477|2321|2327|2222|2402|2150|2279|2189|2351","1.35E-5","","GO:0097305","0.33565473235138127","0"
"506","14","GO Biological Process","","Negative regulation of protein modification process","4.5E-4","SIRT1|SPI1|PLK1|GSK3B|DNMT3B|JARID2|DUSP19|DNMT1|JUN|WEE2|DUSP7|BRCA1|HNF1A|CTNNB1","2013","2219|2438|2144|2459|2282|2390|2423|2228|2426|2429|2336|2279|2189|2351","1.39E-5","","GO:0031400","0.33467874862246566","0"
"70","6","GO Biological Process","","Regulation of steroid biosynthetic process","4.5E-4","SNAI2|SIRT1|CYP27B1|REST|PROX1|NR5A1","2013","2234|2219|2204|2216|2129|2444","1.37E-5","","GO:0050810","0.33467874862246566","0"
"18","4","GO Biological Process","","Growth plate cartilage development","4.6E-4","RARA|ATF2|RARB|RARG","2013","2447|2264|2411|2210","1.41E-5","","GO:0003417","0.3337242168318426","0"
"311","11","GO Biological Process","","Peptidyl-lysine modification","4.6E-4","SIRT1|SPI1|NFYB|CREBBP|ATF2|NFYA|NCOA3|EHMT2|NCOA1|MECP2|HNF1A","2013","2219|2438|2399|2483|2264|2225|2375|2150|2168|2171|2189","1.4E-5","","GO:0018205","0.3337242168318426","0"
"18","4","GO Biological Process","","Retinoic acid receptor signaling pathway","4.6E-4","RARA|RARB|RARG|NR1H2","2013","2447|2411|2210|2132","1.41E-5","","GO:0048384","0.3337242168318426","0"
"151","8","GO Biological Process","","Cellular response to transforming growth factor beta stimulus","4.6E-4","SIRT1|SPI1|TP53|SMAD1|SMAD3|MEF2C|ZEB1|JUN","2013","2219|2438|2456|2441|2318|2330|2309|2426","1.41E-5","","GO:0071560","0.3337242168318426","0"
"152","8","GO Biological Process","","Cellular response to steroid hormone stimulus","4.8E-4","TRIP4|REST|CASP9|FOXO3|NR3C2|URI1|ESRRA|NR4A3","2013","2123|2216|2192|2327|2432|2195|2342|2498","1.48E-5","","GO:0071383","0.3318758762624413","0"
"42","5","Reactome Pathways","","Activation of gene expression by SREBF (SREBP)","4.8E-4","NFYB|CREBBP|SP1|NFYA|NCOA1","2013","2399|2483|2288|2225|2168","1.71E-5","","HSA-2426168","0.3318758762624413","0"
"1917","30","Reactome Pathways","","Metabolism of proteins","4.8E-4","CSNK2A1|RARA|CREBBP|CSNK2A2|EPAS1|PPARGC1A|TP53|SMAD1|DNMT3B|SMAD3|NR1I2|NR3C2|DNMT1|NR5A2|NFKB2|NR5A1|AMER1|GATA3|CDX2|CDK1|NCOA1|MITF|SATB1|BRCA1|HIF1A|NR1H3|MYC|CTNNB1|NR1H2|TFAP2A","2013","2471|2447|2483|2186|2504|2312|2456|2441|2282|2318|2372|2432|2228|2141|2201|2444|2111|2222|2135|2402|2168|2243|2291|2279|2180|2237|2294|2351|2132|2162","1.76E-5","","HSA-392499","0.3318758762624413","0"
"206","9","Reactome Pathways","","Programmed Cell Death","4.8E-4","MAPK1|IRF1|CASP6|TP53|CASP9|E2F1|MAPK8|SATB1|CTNNB1","2013","2381|2453|2273|2456|2192|2114|2408|2291|2351","1.78E-5","","HSA-5357801","0.3318758762624413","0"
"19","4","Reactome Pathways","","Nuclear events stimulated by ALK signaling in cancer","4.8E-4","MAPK1|JUNB|CEBPB|MECP2","2013","2381|2387|2159|2171","1.69E-5","","HSA-9725371","0.3318758762624413","0"
"1902","30","GO Biological Process","","Phosphorus metabolic process","4.9E-4","MAPK1|CSNK2A1|PDHX|MAPK14|TBP|RARA|CDK4|CSNK2A2|ATF2|PLK1|SMAD1|CLK4|GSK3B|PRPF4B|CDK10|DUSP19|PIM3|CHUK|STK40|PIM2|CDK1|MAPK8|WEE2|MAP3K2|MECP2|ULK3|DUSP7|SP7|NR1H3|NR1H2","2013","2381|2471|2255|2396|2267|2447|2321|2186|2264|2144|2441|2198|2459|2348|2405|2423|2345|2357|2105|2480|2402|2408|2429|2108|2171|2126|2336|2165|2237|2132","1.51E-5","","GO:0006793","0.3309803919971486","0"
"314","11","GO Biological Process","","Response to light stimulus","4.9E-4","SIRT1|CREBBP|TP53|CASP9|ATF4|ELK1|MAPK8|NFATC4|MECP2|HIF1A|MYC","2013","2219|2483|2456|2192|2297|2303|2408|2213|2171|2180|2294","1.52E-5","","GO:0009416","0.3309803919971486","0"
"1062","21","GO Biological Process","","Neuron differentiation","4.9E-4","SRF|CEBPB|FBXO45|REST|GSK3B|ATF4|MEF2C|RBPJ|PROX1|PRDM1|SMARCA1|JUN|GATA3|EHMT2|GLI3|NFATC4|MECP2|PBX1|HIF1A|CTNNB1|DLX5","2013","2492|2159|2246|2216|2459|2297|2330|2120|2129|2474|2489|2426|2222|2150|2258|2213|2171|2300|2180|2351|2285","1.51E-5","","GO:0030182","0.3309803919971486","0"
"72","6","GO Biological Process","","Circadian regulation of gene expression","5.1E-4","SIRT1|RELB|NR0B2|PPARGC1A|ATF4|HUWE1","2013","2219|2417|2477|2312|2297|2261","1.59E-5","","GO:0032922","0.3292429823902064","0"
"154","8","GO Biological Process","","Regeneration","5.2E-4","NR0B2|CSNK2A2|CEBPB|JUN|KLF5|CDK1|GLI3|NR4A3","2013","2477|2186|2159|2426|2369|2402|2258|2498","1.62E-5","","GO:0031099","0.3283996656365201","0"
"739","17","GO Biological Process","","Regulation of cytokine production","5.3E-4","SNAI2|SIRT1|RELB|MAPK14|IRF1|RARA|ATF2|CEBPB|SMAD3|ATF4|CHUK|GATA3|NFATC4|BRCA1|HIF1A|CEBPG|NR4A3","2013","2234|2219|2417|2396|2453|2447|2264|2159|2318|2297|2357|2222|2213|2279|2180|2240|2498","1.68E-5","","GO:0001817","0.3275724130399211","0"
"204","9","GO Biological Process","","Striated muscle cell differentiation","5.3E-4","MAPK14|RARA|SRF|RARB|MEF2C|PROX1|KLF5|WT1|CDK1","2013","2396|2447|2492|2411|2330|2129|2369|2354|2402","1.65E-5","","GO:0051146","0.3275724130399211","0"
"14","4","GO Molecular Function","","Nuclear retinoid X receptor binding","5.3E-4","NR0B2|RARG|HMGA1|NR1H2","2013","2477|2210|2249|2132","6.01E-6","","GO:0046965","0.3275724130399211","0"
"5","3","GO Biological Process","","Carbon catabolite activation of transcription","5.5E-4","USF2|SRF|NCOA1","2013","2495|2492|2168","1.72E-5","","GO:0045991","0.32596373105057563","0"
"447","13","GO Biological Process","","Regulation of nervous system development","5.5E-4","RARA|SRF|TP53|REST|E2F1|CUX1|PROX1|GLI3|RARG|NFATC4|MECP2|HIF1A|CTNNB1","2013","2447|2492|2456|2216|2114|2462|2129|2258|2210|2213|2171|2180|2351","1.72E-5","","GO:0051960","0.32596373105057563","0"
"5","3","GO Biological Process","","Positive regulation of transcription from RNA polymerase II promoter in response to hypoxia","5.5E-4","TP53|RBPJ|HIF1A","2013","2456|2120|2180","1.72E-5","","GO:0061419","0.32596373105057563","0"
"5438","62","GO Cellular Component","","Cytosol","5.5E-4","SIRT1|MAPK1|CSNK2A1|RELB|MAPK14|IRF1|DPF2|RARA|CDK4|TRIP4|CSNK2A2|EPAS1|CASP6|TP53|HIF1AN|PLK1|SMAD1|FBXO45|REST|TFE3|STAT2|GSK3B|CASP9|SMAD3|FOXO3|HUWE1|MEF2C|POU1F1|NR3C2|ETS2|CUX1|PIM3|ZEB1|PROX1|NR1I3|NFKB2|CHUK|NCOA3|TSC22D3|YBX1|STK40|NR5A1|AMER1|WT1|URI1|CDK1|MAPK8|GLI3|WEE2|NCOA1|MAP3K2|NFATC4|NFATC1|MECP2|HMGA1|DUSP7|WWP1|FLI1|HIF1A|NR1H3|CTNNB1|NR1H2","2013","2219|2381|2471|2417|2396|2453|2156|2447|2321|2123|2186|2504|2273|2456|2393|2144|2441|2246|2216|2207|2147|2459|2192|2318|2327|2261|2330|2339|2432|2138|2462|2345|2309|2129|2231|2201|2357|2375|2324|2363|2105|2444|2111|2354|2195|2402|2408|2258|2429|2168|2108|2213|2435|2171|2249|2336|2360|2153|2180|2237|2351|2132","6.18E-6","","GO:0005829","0.32596373105057563","0"
"116","7","Reactome Pathways","","Epigenetic regulation of gene expression","6.0E-4","SIRT1|TBP|GSK3B|DNMT3B|JARID2|DNMT1|EHMT2","2013","2219|2267|2459|2282|2390|2228|2150","2.24E-5","","HSA-212165","0.32218487496163567","0"
"75","6","GO Biological Process","","Intrinsic apoptotic signaling pathway in response to DNA damage","6.2E-4","SIRT1|TP53|CASP9|E2F1|NFATC4|BRCA1","2013","2219|2456|2192|2114|2213|2279","1.98E-5","","GO:0008630","0.3207608310501746","0"
"75","6","GO Biological Process","","Cellular response to ionizing radiation","6.2E-4","SNAI2|SIRT1|MAPK14|TP53|ELK1|BRCA1","2013","2234|2219|2396|2456|2303|2279","1.98E-5","","GO:0071479","0.3207608310501746","0"
"20","4","GO Biological Process","","Calcineurin-mediated signaling","6.3E-4","NR5A2|NR5A1|NFATC4|NFATC1","2013","2141|2444|2213|2435","2.02E-5","","GO:0097720","0.3200659450546418","0"
"20","4","GO Biological Process","","Negative regulation of miRNA transcription","6.3E-4","RARA|SRF|REST|NFATC4","2013","2447|2492|2216|2213","2.02E-5","","GO:1902894","0.3200659450546418","0"
"160","8","GO Biological Process","","Positive regulation of intracellular protein transport","6.5E-4","MAPK14|CSNK2A2|GSK3B|SMAD3|HUWE1|CDK1|MAPK8|GLI3","2013","2396|2186|2459|2318|2261|2402|2408|2258","2.1E-5","","GO:0090316","0.31870866433571443","0"
"601","15","GO Biological Process","","Regulation of leukocyte activation","6.8E-4","SPI1|IRF1|RARA|TCF3|JUNB|CEBPB|FOXO3|MEF2C|ZEB1|PRDM1|GATA3|GLI3|NR1H3|NR4A3|CTNNB1","2013","2438|2453|2447|2315|2387|2159|2327|2330|2309|2474|2222|2258|2237|2498|2351","2.19E-5","","GO:0002694","0.3167491087293764","0"
"162","8","GO Biological Process","","Morphogenesis of a branching epithelium","7.1E-4","SRF|PROX1|WT1|GLI3|NFATC4|PBX1|MYC|CTNNB1","2013","2492|2129|2354|2258|2213|2300|2294|2351","2.29E-5","","GO:0061138","0.31487416512809246","0"
"45","5","GO Biological Process","","Branching involved in ureteric bud morphogenesis","7.2E-4","WT1|GLI3|PBX1|MYC|CTNNB1","2013","2354|2258|2300|2294|2351","2.33E-5","","GO:0001658","0.3142667503568731","0"
"117","7","GO Biological Process","","Regulation of circadian rhythm","7.2E-4","PPARGC1A|TP53|GSK3B|PROX1|CDK1|MAPK8|NR1H3","2013","2312|2456|2459|2129|2402|2408|2237","2.36E-5","","GO:0042752","0.3142667503568731","0"
"45","5","GO Biological Process","","Regulation of erythrocyte differentiation","7.2E-4","SPI1|MAPK14|FOXO3|ETS1|HIF1A","2013","2438|2396|2327|2414|2180","2.33E-5","","GO:0045646","0.3142667503568731","0"
"461","13","GO Biological Process","","Positive regulation of protein localization","7.2E-4","MAPK14|NR0B2|CSNK2A2|PLK1|GSK3B|SMAD3|HUWE1|CDK1|MAPK8|GLI3|HIF1A|HNF1A|NR1H2","2013","2396|2477|2186|2144|2459|2318|2261|2402|2408|2258|2180|2189|2132","2.36E-5","","GO:1903829","0.3142667503568731","0"
"2362","34","GO Biological Process","","Cellular biosynthetic process","7.3E-4","SIRT1|MAZ|PDHX|CYP27B1|MAPK14|TBP|IRF1|RARA|TRIP4|E2F3|EPAS1|ATF2|PPARGC1A|SRF|TP53|CEBPB|SMAD1|MED14|ATF4|FOXO3|E2F1|NFYA|DNMT1|PROX1|NR5A1|GATA3|ETS1|NCOA1|NFATC4|BRCA1|HIF1A|HNF1A|NR1H3|CTNNB1","2013","2219|2465|2255|2204|2396|2267|2453|2447|2123|2183|2504|2264|2312|2492|2456|2159|2441|2486|2297|2327|2114|2225|2228|2129|2444|2222|2414|2168|2213|2279|2180|2189|2237|2351","2.41E-5","","GO:0044249","0.3136677139879544","0"
"2144","33","GO Molecular Function","","Identical protein binding","7.3E-4","CEBPE|SIRT1|MAPK1|CSNK2A1|RELB|USF2|NR0B2|ATF1|TCF3|ATF2|CASP6|SRF|JDP2|TP53|HIF1AN|PLK1|CEBPB|SMAD1|REST|STAT2|SP1|CASP9|SMAD3|ATF4|ATF3|CHUK|JUN|GATA3|ETS1|HNF1A|CEBPG|NR4A3|TFAP2A","2013","2501|2219|2381|2471|2417|2495|2477|2270|2315|2264|2273|2492|2252|2456|2393|2144|2159|2441|2216|2147|2288|2192|2318|2297|2174|2357|2426|2222|2414|2189|2240|2498|2162","8.39E-6","","GO:0042802","0.3136677139879544","0"
"164","8","GO Biological Process","","Negative regulation of binding","7.6E-4","ZNF462|REST|GSK3B|E2F1|JUN|MAPK8|NFATC4|HMGA2","2013","2366|2216|2459|2114|2426|2408|2213|2276","2.49E-5","","GO:0051100","0.3119186407719209","0"
"332","11","GO Biological Process","","Regulation of mitotic cell cycle phase transition","7.6E-4","DPF2|CDK4|TCF3|TP53|PLK1|CDK10|E2F1|CDK1|MECP2|PBX1|BRCA1","2013","2156|2321|2315|2456|2144|2405|2114|2402|2171|2300|2279","2.5E-5","","GO:1901990","0.3119186407719209","0"
"121","7","Reactome Pathways","","Signaling by TGFB family members","7.6E-4","MAPK1|JUNB|SMAD1|SP1|SMAD3|YBX1|MYC","2013","2381|2387|2441|2288|2318|2363|2294","2.89E-5","","HSA-9006936","0.3119186407719209","0"
"119","7","GO Biological Process","","Formation of primary germ layer","7.9E-4","SRF|SMAD1|SMAD3|ETS2|HMGA2|HNF1A|CTNNB1","2013","2492|2441|2318|2138|2276|2189|2351","2.61E-5","","GO:0001704","0.31023729087095586","0"
"79","6","GO Biological Process","","Epithelial to mesenchymal transition","7.9E-4","SNAI2|GSK3B|RBPJ|HMGA2|HIF1A|CTNNB1","2013","2234|2459|2120|2276|2180|2351","2.61E-5","","GO:0001837","0.31023729087095586","0"
"852","18","GO Biological Process","","Regulation of protein localization","8.5E-4","SPI1|MAPK14|NR0B2|CSNK2A2|PLK1|REST|GSK3B|SMAD3|HUWE1|PIM3|CDK1|MAPK8|GLI3|HIF1A|HNF1A|NR1H3|CTNNB1|NR1H2","2013","2438|2396|2477|2186|2144|2216|2459|2318|2261|2345|2402|2408|2258|2180|2189|2237|2351|2132","2.83E-5","","GO:0032880","0.3070581074285707","0"
"22","4","GO Biological Process","","Embryonic hemopoiesis","8.5E-4","ATF4|GATA3|PBX1|HIF1A","2013","2297|2222|2300|2180","2.81E-5","","GO:0035162","0.3070581074285707","0"
"47","5","GO Biological Process","","Labyrinthine layer development","8.5E-4","MAPK1|JUNB|RBPJ|CDX2|NCOA1","2013","2381|2387|2120|2135|2168","2.82E-5","","GO:0060711","0.3070581074285707","0"
"47","5","GO Biological Process","","Negative regulation of cold-induced thermogenesis","8.5E-4","TFE3|ATF4|RBPJ|NR1H3|NR1H2","2013","2207|2297|2120|2237|2132","2.82E-5","","GO:0120163","0.3070581074285707","0"
"168","8","GO Biological Process","","Cardiac chamber development","8.8E-4","SRF|TP53|MEF2C|RBPJ|PROX1|PRDM1|GATA3|HIF1A","2013","2492|2456|2330|2120|2129|2474|2222|2180","2.94E-5","","GO:0003205","0.30555173278498315","0"
"169","8","GO Biological Process","","Regulation of endothelial cell migration","9.2E-4","SIRT1|SP1|MEF2C|PROX1|GATA3|ETS1|MECP2|HIF1A","2013","2219|2288|2330|2129|2222|2414|2171|2180","3.06E-5","","GO:0010594","0.3036212172654445","0"
"193","9","GO Molecular Function","","Transcription corepressor activity","9.2E-4","SIRT1|DPF2|NR0B2|CREBBP|DNMT3B|URI1|MECP2|HMGA2|TFAP2A","2013","2219|2156|2477|2483|2282|2195|2171|2276|2162","1.08E-5","","GO:0003714","0.3036212172654445","0"
"123","7","GO Biological Process","","Regulation of myeloid leukocyte differentiation","9.5E-4","RARA|CEBPB|TFE3|ESRRA|MITF|MYC|CTNNB1","2013","2447|2159|2207|2342|2243|2294|2351","3.2E-5","","GO:0002761","0.30222763947111525","0"
"1877","29","GO Biological Process","","Phosphate-containing compound metabolic process","9.5E-4","MAPK1|CSNK2A1|PDHX|MAPK14|TBP|RARA|CDK4|CSNK2A2|ATF2|PLK1|SMAD1|CLK4|GSK3B|PRPF4B|CDK10|DUSP19|PIM3|CHUK|STK40|PIM2|CDK1|MAPK8|WEE2|MAP3K2|MECP2|ULK3|DUSP7|NR1H3|NR1H2","2013","2381|2471|2255|2396|2267|2447|2321|2186|2264|2144|2441|2198|2459|2348|2405|2423|2345|2357|2105|2480|2402|2408|2429|2108|2171|2126|2336|2237|2132","3.17E-5","","GO:0006796","0.30222763947111525","0"
"123","7","GO Biological Process","","Regulation of gene expression, epigenetic","9.5E-4","SIRT1|SPI1|JARID2|DNMT1|MECP2|BRCA1|HMGA2","2013","2219|2438|2390|2228|2171|2279|2276","3.2E-5","","GO:0040029","0.30222763947111525","0"
"23","4","GO Biological Process","","Regulation of smooth muscle cell apoptotic process","9.8E-4","SIRT1|E2F3|ATF4|DNMT1","2013","2219|2183|2297|2228","3.28E-5","","GO:0034391","0.3008773924307505","0"
"23","4","GO Biological Process","","Positive regulation of cardiac muscle cell proliferation","9.8E-4","MAPK14|MEF2C|RBPJ|CDK1","2013","2396|2330|2120|2402","3.28E-5","","GO:0060045","0.3008773924307505","0"
"124","7","GO Biological Process","","Cardiac chamber morphogenesis","9.9E-4","SRF|TP53|MEF2C|RBPJ|PROX1|GATA3|HIF1A","2013","2492|2456|2330|2120|2129|2222|2180","3.36E-5","","GO:0003206","0.30043648054024497","0"
"24","4","Reactome Pathways","","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","9.9E-4","MAPK1|SRF|FOXO3|ELK1","2013","2381|2492|2327|2303","3.81E-5","","HSA-9634638","0.30043648054024497","0"
"282","10","GO Biological Process","","Sex differentiation","0.001","SIRT1|RARA|CEBPB|FOXO3|NR5A1|WT1|GATA3|SRY|PBX1|CTNNB1","2013","2219|2447|2159|2327|2444|2354|2222|2117|2300|2351","3.41E-5","","GO:0007548","0.3","0"
"49","5","GO Biological Process","","Cellular response to amino acid starvation","0.001","MAPK1|ATF2|ATF4|ATF3|MAPK8","2013","2381|2264|2297|2174|2408","3.4E-5","","GO:0034198","0.3","0"
"49","5","GO Biological Process","","Response to antibiotic","0.001","TP53|CASP9|MEF2C|ETS1|EHMT2","2013","2456|2192|2330|2414|2150","3.4E-5","","GO:0046677","0.3","0"
"175","8","Reactome Pathways","","Apoptosis","0.001","MAPK1|CASP6|TP53|CASP9|E2F1|MAPK8|SATB1|CTNNB1","2013","2381|2273|2456|2192|2114|2408|2291|2351","3.88E-5","","HSA-109581","0.3","0"
"50","5","GO Biological Process","","Neuroblast proliferation","0.0011","TP53|PROX1|GLI3|HIF1A|CTNNB1","2013","2456|2129|2258|2180|2351","3.72E-5","","GO:0007405","0.2958607314841775","0"
