"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"62","7","WikiPathways","","DYRK1A","5.62E-6","SIRT1|CDK4|TP53|REST|GSK3B|CASP9|NFATC1","46276","46381|46449|46539|46379|46541|46363|46525","4.62E-7","","WP5180","0.5250263684430939","0"
"2040","36","GO Biological Process","","Cell surface receptor signaling pathway","5.79E-6","SNAI2|SIRT1|MAPK1|CSNK2A1|SPI1|MAPK14|IRF1|NR0B2|CREBBP|CSNK2A2|ATF2|TP53|PHIP|SMAD1|STAT2|GSK3B|SMAD3|FOXO3|MEF2C|RBPJ|CHUK|JUN|AMER1|GATA3|MAPK8|GLI3|RARG|NFATC4|MITF|MECP2|ULK3|HNF1A|RITA1|NR4A3|CTNNB1|DLX5","46276","46391|46381|46489|46549|46527|46499|46537|46553|46557|46359|46411|46539|46515|46529|46333|46541|46447|46453|46455|46315|46473|46519|46309|46383|46507|46407|46375|46377|46397|46349|46319|46361|46353|46567|46469|46425","1.1E-7","","GO:0007166","0.5237321436272564","0"
"444","16","GO Biological Process","","Response to radiation","5.79E-6","SNAI2|SIRT1|MAPK14|CREBBP|TP53|CASP9|ATF4|PRDM1|ELK1|GATA3|MAPK8|NFATC4|MECP2|BRCA1|HIF1A|MYC","46276","46391|46381|46499|46557|46539|46363|46433|46551|46437|46383|46507|46377|46349|46421|46355|46431","1.1E-7","","GO:0009314","0.5237321436272564","0"
"40","6","KEGG Pathways","","Bladder cancer","5.84E-6","MAPK1|CDK4|E2F3|TP53|E2F1|MYC","46276","46489|46449|46357|46539|46311|46431","6.95E-7","","hsa05219","0.52335871528876","0"
"279","13","GO Biological Process","","Lymphocyte differentiation","5.87E-6","RELB|SPI1|IRF1|TCF3|ATF2|SRF|TP53|RBPJ|GATA3|GLI3|PBX1|CEBPG|CTNNB1","46276","46513|46527|46537|46445|46411|46563|46539|46315|46383|46407|46435|46395|46469","1.12E-7","","GO:0030098","0.5231361898752385","0"
"67","7","KEGG Pathways","","Acute myeloid leukemia","6.14E-6","CEBPE|MAPK1|SPI1|RARA|CHUK|PIM2|MYC","46276","46569|46489|46527|46533|46473|46555|46431","7.49E-7","","hsa05221","0.5211831628858833","0"
"100","8","KEGG Pathways","","T cell receptor signaling pathway","6.29E-6","MAPK1|MAPK14|CDK4|GSK3B|CHUK|JUN|MAPK8|NFATC1","46276","46489|46499|46449|46541|46473|46519|46507|46525","7.86E-7","","hsa04660","0.5201349354554731","0"
"232","12","GO Biological Process","","Cellular response to biotic stimulus","6.3E-6","CEBPE|MAPK1|SPI1|MAPK14|RARA|CDK4|TP53|CEBPB|GSK3B|MEF2C|MAPK8|NR1H3","46276","46569|46489|46527|46499|46533|46449|46539|46341|46541|46455|46507|46393","1.21E-7","","GO:0071216","0.5200659450546418","0"
"1328","28","GO Biological Process","","Response to other organism","6.36E-6","CEBPE|MAPK1|RELB|SPI1|CYP27B1|MAPK14|IRF1|RARA|CDK4|ATF2|TP53|CEBPB|STAT2|CASP9|SMAD3|MEF2C|RBPJ|PRDM1|CHUK|PIM2|GATA3|URI1|MAPK8|MECP2|HMGA2|HIF1A|CEBPG|NR1H3","46276","46569|46489|46513|46527|46371|46499|46537|46533|46449|46411|46539|46341|46333|46363|46447|46455|46315|46551|46473|46555|46383|46365|46507|46349|46419|46355|46395|46393","1.23E-7","","GO:0051707","0.5196542884351586","0"
"77","8","GO Biological Process","","Regulation of DNA-templated transcription, initiation","6.36E-6","TBP|CDK4|SRF|TP53|MED14|JUN|MITF|HNF1A","46276","46413|46449|46563|46539|46559|46519|46397|46361","1.23E-7","","GO:2000142","0.5196542884351586","0"
"2057","40","Monarch Phenotype","","Leukocyte count","6.49E-6","CEBPE|CYP27B1|IRF1|CREBBP|TCF3|TP53|MYCN|REST|STAT2|GSK3B|DNMT3B|SP1|RARB|SMAD3|NR1I2|MEF2C|JARID2|ATF3|RBPJ|NFYA|NR3C2|DNMT1|CUX1|NR5A2|STK40|KLF5|GATA3|CDX2|ETS1|EHMT2|NFATC1|MITF|HMGA1|ULK3|PBX1|BRCA1|FLI1|HMGA2|NR1H3|NR4A3","46276","46569|46371|46537|46557|46445|46539|46491|46379|46333|46541|46423|46427|46509|46447|46483|46455|46495|46351|46315|46385|46523|46387|46543|46329|46305|46481|46383|46325|46511|46335|46525|46397|46401|46319|46435|46421|46337|46419|46393|46567","1.06E-9","","EFO:0004308","0.518775530319963","0"
"574","18","GO Biological Process","","Leukocyte activation","6.52E-6","RELB|SPI1|IRF1|TCF3|ATF2|SRF|TP53|CEBPB|SMAD3|MEF2C|RBPJ|JUN|GATA3|GLI3|PBX1|CEBPG|NR4A3|CTNNB1","46276","46513|46527|46537|46445|46411|46563|46539|46341|46447|46455|46315|46519|46383|46407|46435|46395|46567|46469","1.26E-7","","GO:0045321","0.5185752404268079","0"
"64","7","WikiPathways","","Oncostatin M signaling pathway","6.56E-6","MAPK1|MAPK14|TP53|JUNB|CEBPB|MAPK8|HIF1A","46276","46489|46499|46539|46493|46341|46507|46355","5.63E-7","","WP2374","0.518309616062434","0"
"1504","30","GO Biological Process","","Reproductive process","6.66E-6","SIRT1|MAPK1|CYP27B1|MAPK14|RARA|CSNK2A2|EPAS1|PLK1|JUNB|CEBPB|SMAD1|FOXO3|RBPJ|E2F1|PRDM1|NR5A1|WT1|GATA3|CDX2|SRY|CDK1|EHMT2|GLI3|WEE2|NCOA1|RARG|PBX1|HIF1A|HNF1A|CTNNB1","46276","46381|46489|46371|46499|46533|46359|46571|46331|46493|46341|46529|46453|46315|46311|46551|46531|46471|46383|46325|46313|46503|46335|46407|46521|46347|46375|46435|46355|46361|46469","1.3E-7","","GO:0022414","0.5176525770829699","0"
"391","15","GO Biological Process","","Forebrain development","6.66E-6","RARA|CSNK2A2|SRF|FBXO45|GSK3B|RARB|POU1F1|RBPJ|E2F1|ZEB1|PROX1|GLI3|HIF1A|CTNNB1|DLX5","46276","46533|46359|46563|46399|46541|46509|46461|46315|46311|46441|46321|46407|46355|46469|46425","1.3E-7","","GO:0030900","0.5176525770829699","0"
"368","15","GO Molecular Function","","Protein heterodimerization activity","6.69E-6","USF2|NFYB|ATF1|TCF3|EPAS1|ATF2|JDP2|TP53|CEBPB|ATF4|MEF2C|ATF3|CHUK|HIF1A|HNF1A","46276","46565|46501|46415|46445|46571|46411|46403|46539|46341|46433|46455|46351|46473|46355|46361","6.11E-8","","GO:0046982","0.5174573882232176","0"
"2189","41","Monarch Phenotype","","Abnormality of the genitourinary system","6.78E-6","SNAI2|MAPK1|CYP27B1|TBP|IRF1|DPF2|RARA|TRIP4|CREBBP|EPAS1|TP53|PHIP|MYCN|TFE3|STAT2|RARB|SMAD3|HUWE1|JARID2|POU1F1|NR3C2|DNMT1|CHUK|NR5A1|AMER1|WT1|GATA3|SRY|GLI3|WEE2|MITF|MECP2|SATB1|PBX1|BRCA1|FLI1|HMGA2|HNF1A|MYC|CTNNB1|TFAP2A","46276","46391|46489|46371|46413|46537|46339|46533|46317|46557|46571|46539|46515|46491|46373|46333|46509|46447|46409|46495|46461|46523|46387|46473|46531|46309|46471|46383|46313|46407|46521|46397|46349|46429|46435|46421|46337|46419|46361|46431|46469|46343","1.83E-9","","HP:0000119","0.5168770306132936","0"
"447","18","Monarch Phenotype","","Epicanthus","6.78E-6","MAPK1|CSNK2A1|PDHX|CREBBP|TCF3|PHIP|ZNF462|MYCN|DNMT3B|CDK10|HUWE1|JARID2|AMER1|GLI3|MECP2|SATB1|PBX1|BRCA1","46276","46489|46549|46405|46557|46445|46515|46479|46491|46423|46505|46409|46495|46309|46407|46349|46429|46435|46421","3.16E-9","","HP:0000286","0.5168770306132936","0"
"2182","41","Monarch Phenotype","","Growth abnormality","6.78E-6","MAPK1|CSNK2A1|PDHX|CYP27B1|DPF2|RARA|NR0B2|TRIP4|CREBBP|TCF3|EPAS1|TP53|PHIP|MYCN|DNMT3B|RARB|SMAD3|CDK10|HUWE1|JARID2|POU1F1|RBPJ|NR3C2|CUX1|NFKB2|NR5A1|AMER1|WT1|GATA3|SRY|GLI3|MECP2|SATB1|PBX1|BRCA1|HMGA2|HNF1A|SP7|CTNNB1|DLX5|TFAP2A","46276","46489|46549|46405|46371|46339|46533|46553|46317|46557|46445|46571|46539|46515|46491|46423|46509|46447|46505|46409|46495|46461|46315|46523|46543|46369|46531|46309|46471|46383|46313|46407|46349|46429|46435|46421|46419|46361|46345|46469|46425|46343","1.67E-9","","HP:0001507","0.5168770306132936","0"
"763","23","Monarch Phenotype","","Neoplasm","6.78E-6","SNAI2|IRF1|DPF2|RARA|CDK4|CREBBP|TCF3|EPAS1|TP53|REST|TFE3|NFKB2|NR5A1|WT1|SRY|GLI3|MITF|BRCA1|HNF1A|MYC|NR4A3|CTNNB1|TFAP2A","46276","46391|46537|46339|46533|46449|46557|46445|46571|46539|46379|46373|46369|46531|46471|46313|46407|46397|46421|46361|46431|46567|46469|46343","3.78E-9","","HP:0002664","0.5168770306132936","0"
"2389","43","Monarch Phenotype","","Abnormality of the digestive system","6.78E-6","SNAI2|MAPK1|CSNK2A1|CYP27B1|TBP|IRF1|DPF2|RARA|CDK4|TRIP4|CREBBP|TCF3|EPAS1|PPARGC1A|TP53|ZNF462|MYCN|DNMT3B|RARB|SMAD3|HUWE1|JARID2|POU1F1|RBPJ|NR3C2|CUX1|ZEB1|NFKB2|CHUK|AMER1|WT1|ETS1|GLI3|MITF|MECP2|SATB1|PBX1|BRCA1|HMGA2|HNF1A|MYC|CTNNB1|TFAP2A","46276","46391|46489|46549|46371|46413|46537|46339|46533|46449|46317|46557|46445|46571|46443|46539|46479|46491|46423|46509|46447|46409|46495|46461|46315|46523|46543|46441|46369|46473|46309|46471|46511|46407|46397|46349|46429|46435|46421|46419|46361|46431|46469|46343","2.1E-9","","HP:0025031","0.5168770306132936","0"
"443","18","Monarch Phenotype","","Clinodactyly","6.78E-6","MAPK1|CSNK2A1|DPF2|CREBBP|PHIP|ZNF462|MYCN|CDK10|HUWE1|JARID2|AMER1|GLI3|MECP2|SATB1|BRCA1|HMGA2|DLX5|TFAP2A","46276","46489|46549|46339|46557|46515|46479|46491|46505|46409|46495|46309|46407|46349|46429|46421|46419|46425|46343","2.76E-9","","HP:0030084","0.5168770306132936","0"
"78","8","GO Biological Process","","Peptidyl-threonine phosphorylation","6.84E-6","MAPK1|CSNK2A1|CSNK2A2|ATF2|GSK3B|CDK10|CDK1|MAPK8","46276","46489|46549|46359|46411|46541|46505|46503|46507","1.34E-7","","GO:0018107","0.5164943898279883","0"
"78","8","GO Biological Process","","Stem cell proliferation","6.84E-6","SNAI2|TP53|RARB|RBPJ|GLI3|RARG|PBX1|CTNNB1","46276","46391|46539|46509|46315|46407|46375|46435|46469","1.34E-7","","GO:0072089","0.5164943898279883","0"
"69","7","KEGG Pathways","","Adherens junction","7.03E-6","SNAI2|MAPK1|CSNK2A1|CREBBP|CSNK2A2|SMAD3|CTNNB1","46276","46391|46489|46549|46557|46359|46447|46469","8.99E-7","","hsa04520","0.5153044674980176","0"
"65","7","WikiPathways","","Physico-chemical features and toxicity-associated pathways","7.12E-6","MAPK1|GSK3B|JUN|ELK1|MAPK8|MYC|CTNNB1","46276","46489|46541|46519|46437|46507|46431|46469","6.2E-7","","WP3680","0.5147520006363144","0"
"1067","27","Monarch Phenotype","","Abnormal respiratory system morphology","7.14E-6","SNAI2|IRF1|DPF2|RARA|TRIP4|CREBBP|TCF3|PPARGC1A|TP53|MYCN|DNMT3B|RARB|SMAD3|HUWE1|JARID2|RBPJ|NFKB2|CHUK|NR5A1|AMER1|WT1|GLI3|MITF|MECP2|SATB1|BRCA1|CTNNB1","46276","46391|46537|46339|46533|46317|46557|46445|46443|46539|46491|46423|46509|46447|46409|46495|46315|46369|46473|46531|46309|46471|46407|46397|46349|46429|46421|46469","5.45E-9","","HP:0012252","0.5146301788223826","0"
"3173","50","Monarch Phenotype","","Abnormality of the musculoskeletal system","7.14E-6","SNAI2|MAPK1|CSNK2A1|PDHX|CYP27B1|TBP|DPF2|RARA|TRIP4|CREBBP|TCF3|PPARGC1A|TP53|PHIP|ZNF462|MYCN|REST|STAT2|DNMT3B|RARB|SMAD3|CDK10|HUWE1|MEF2C|JARID2|POU1F1|RBPJ|DNMT1|CUX1|ZEB1|NFKB2|CHUK|NR5A1|AMER1|WT1|GATA3|SRY|GLI3|MITF|MECP2|SATB1|PBX1|BRCA1|HMGA2|HNF1A|SP7|NR4A3|CTNNB1|DLX5|TFAP2A","46276","46391|46489|46549|46405|46371|46413|46339|46533|46317|46557|46445|46443|46539|46515|46479|46491|46379|46333|46423|46509|46447|46505|46409|46455|46495|46461|46315|46387|46543|46441|46369|46473|46531|46309|46471|46383|46313|46407|46397|46349|46429|46435|46421|46419|46361|46345|46567|46469|46425|46343","5.26E-9","","HP:0033127","0.5146301788223826","0"
"2881","45","TISSUES","","Digestive gland","7.51E-6","SIRT1|MAPK1|MAZ|USF2|SPI1|PDHX|MAPK14|IRF1|NR0B2|CREBBP|ATF2|PPARGC1A|SRF|PHIP|SSRP1|JUNB|STAT2|GSK3B|SMAD3|NR1I2|ATF4|HUWE1|E2F1|NFYA|DNMT1|CUX1|PIM3|PROX1|NR5A2|NR1I3|NFKB2|SMARCA1|JUN|NCOA3|YBX1|PTMS|URI1|NCOA1|MAP3K2|MECP2|HMGA1|HIF1A|HNF1A|NR1H3|CTNNB1","46276","46381|46489|46545|46565|46527|46405|46499|46537|46553|46557|46411|46443|46563|46515|46547|46493|46333|46541|46447|46483|46433|46409|46311|46385|46387|46543|46465|46321|46329|46389|46369|46561|46519|46485|46477|46439|46365|46347|46307|46349|46401|46355|46361|46393|46469","5.88E-8","","BTO:0000345","0.5124360062995832","0"
"51","8","DISEASES","","Kidney cancer","7.53E-6","EPAS1|TP53|REST|TFE3|AMER1|WT1|HIF1A|CTNNB1","46276","46571|46539|46379|46373|46309|46471|46355|46469","6.56E-9","","DOID:263","0.5123205023799299","0"
"1693","32","GO Biological Process","","Positive regulation of cell communication","7.59E-6","SIRT1|MAPK1|CSNK2A1|MAZ|SPI1|CYP27B1|NR0B2|CREBBP|TP53|PHIP|SMAD3|CDK10|MEF2C|ATF3|RBPJ|DUSP19|NR3C2|PROX1|CHUK|JUN|AMER1|PIM2|GATA3|NFATC4|MECP2|ULK3|HIF1A|HNF1A|NR1H3|MYC|CTNNB1|DLX5","46276","46381|46489|46549|46545|46527|46371|46553|46557|46539|46515|46447|46505|46455|46351|46315|46517|46523|46321|46473|46519|46309|46555|46383|46377|46349|46319|46355|46361|46393|46431|46469|46425","1.5E-7","","GO:0010647","0.511975822410452","0"
"30","6","GO Biological Process","","Regulation of smooth muscle cell differentiation","7.69E-6","SIRT1|SRF|DNMT1|ZEB1|NFATC1|MECP2","46276","46381|46563|46387|46441|46525|46349","1.53E-7","","GO:0051150","0.5114073660198569","0"
"30","6","GO Biological Process","","Negative regulation of cartilage development","7.69E-6","SNAI2|RARA|RARB|GLI3|RARG|CTNNB1","46276","46391|46533|46509|46407|46375|46469","1.53E-7","","GO:0061037","0.5114073660198569","0"
"52","7","GO Biological Process","","Positive regulation of histone methylation","7.72E-6","SIRT1|DNMT3B|JARID2|DNMT1|MECP2|BRCA1|CTNNB1","46276","46381|46423|46495|46387|46349|46421|46469","1.55E-7","","GO:0031062","0.5112382699664264","0"
"46","7","GO Molecular Function","","E-box binding","7.75E-6","SNAI2|TCF3|ZEB1|GATA3|MITF|HIF1A|MYC","46276","46391|46445|46441|46383|46397|46355|46431","7.23E-8","","GO:0070888","0.511069829749369","0"
"238","12","GO Biological Process","","Mesenchyme development","7.84E-6","SNAI2|MAPK1|GSK3B|SMAD3|MEF2C|RBPJ|AMER1|WT1|HMGA2|HIF1A|HNF1A|CTNNB1","46276","46391|46489|46541|46447|46455|46315|46309|46471|46419|46355|46361|46469","1.57E-7","","GO:0060485","0.5105683937315562","0"
"40","6","WikiPathways","","IL-5 signaling pathway","7.87E-6","MAPK1|GSK3B|FOXO3|JUN|ELK1|MYC","46276","46489|46541|46453|46519|46437|46431","6.95E-7","","WP127","0.5104025267640935","0"
"40","6","WikiPathways","","PDGF pathway","7.87E-6","MAPK1|SRF|CHUK|JUN|ELK1|MAPK8","46276","46489|46563|46473|46519|46437|46507","6.95E-7","","WP2526","0.5104025267640935","0"
"457","16","GO Biological Process","","Morphogenesis of an epithelium","7.97E-6","RARA|SRF|SMAD3|MEF2C|RBPJ|PROX1|WT1|GATA3|GLI3|RARG|NFATC4|PBX1|HIF1A|MYC|CTNNB1|TFAP2A","46276","46533|46563|46447|46455|46315|46321|46471|46383|46407|46375|46377|46435|46355|46431|46469|46343","1.61E-7","","GO:0002009","0.5098541678603887","0"
"1698","32","GO Biological Process","","Positive regulation of signaling","7.97E-6","SIRT1|MAPK1|CSNK2A1|MAZ|SPI1|CYP27B1|NR0B2|CREBBP|TP53|PHIP|SMAD3|CDK10|MEF2C|ATF3|RBPJ|DUSP19|NR3C2|PROX1|CHUK|JUN|AMER1|PIM2|GATA3|NFATC4|MECP2|ULK3|HIF1A|HNF1A|NR1H3|MYC|CTNNB1|DLX5","46276","46381|46489|46549|46545|46527|46371|46553|46557|46539|46515|46447|46505|46455|46351|46315|46517|46523|46321|46473|46519|46309|46555|46383|46377|46349|46319|46355|46361|46393|46431|46469|46425","1.61E-7","","GO:0023056","0.5098541678603887","0"
"457","16","GO Biological Process","","Lymphocyte activation","7.97E-6","RELB|SPI1|IRF1|TCF3|ATF2|SRF|TP53|CEBPB|SMAD3|MEF2C|RBPJ|GATA3|GLI3|PBX1|CEBPG|CTNNB1","46276","46513|46527|46537|46445|46411|46563|46539|46341|46447|46455|46315|46383|46407|46435|46395|46469","1.61E-7","","GO:0046649","0.5098541678603887","0"
"833","22","GO Cellular Component","","Nuclear body","8.23E-6","SIRT1|MAPK14|TRIP4|CREBBP|EPAS1|PPARGC1A|TP53|NR1I2|ATF4|PRPF4B|MEF2C|AMER1|WT1|SRY|EHMT2|GLI3|NFATC4|NFATC1|SATB1|BRCA1|FLI1|HIF1A","46276","46381|46499|46317|46557|46571|46443|46539|46483|46433|46467|46455|46309|46471|46313|46335|46407|46377|46525|46429|46421|46337|46355","8.44E-8","","GO:0016604","0.508460016478773","0"
"194","11","GO Biological Process","","Regulation of neuron differentiation","8.53E-6","RARA|TCF3|REST|GSK3B|FOXO3|MEF2C|ZEB1|PROX1|GLI3|NCOA1|PBX1","46276","46533|46445|46379|46541|46453|46455|46441|46321|46407|46347|46435","1.73E-7","","GO:0045664","0.5069050968832477","0"
"31","6","GO Biological Process","","Integrated stress response signaling","8.87E-6","CEBPE|JUNB|CEBPB|ATF4|JUN|CEBPG","46276","46569|46493|46341|46433|46519|46395","1.82E-7","","GO:0140467","0.5052076380168273","0"
"1165","28","Monarch Phenotype","","Abnormality of skin adnexa morphology","8.97E-6","SNAI2|MAPK1|CSNK2A1|CYP27B1|DPF2|CDK4|CREBBP|PHIP|ZNF462|DNMT3B|CDK10|HUWE1|JARID2|POU1F1|RBPJ|NFKB2|CHUK|NR5A1|SRY|GLI3|MITF|SATB1|BRCA1|FLI1|HMGA2|CTNNB1|DLX5|TFAP2A","46276","46391|46489|46549|46371|46339|46449|46557|46515|46479|46423|46505|46409|46495|46461|46315|46369|46473|46531|46313|46407|46397|46429|46421|46337|46419|46469|46425|46343","8.08E-9","","HP:0011138","0.5047207556955908","0"
"114","10","InterPro Domains","","Myc-type, basic helix-loop-helix (bHLH) domain","9.03E-6","USF2|TCF3|EPAS1|MYCN|TFE3|NCOA3|NCOA1|MITF|HIF1A|MYC","46276","46565|46445|46571|46491|46373|46485|46347|46397|46355|46431","1.38E-8","","IPR011598","0.5044312249686494","0"
"382","16","InterPro Domains","","Protein kinase, ATP binding site","9.03E-6","MAPK1|CSNK2A1|MAPK14|CDK4|CSNK2A2|PLK1|CLK4|GSK3B|CDK10|PIM3|CHUK|PIM2|CDK1|WEE2|MAP3K2|ULK3","46276","46489|46549|46499|46449|46359|46331|46367|46541|46505|46465|46473|46555|46503|46521|46307|46319","1.49E-8","","IPR017441","0.5044312249686494","0"
"114","10","InterPro Domains","","Helix-loop-helix DNA-binding domain superfamily","9.03E-6","USF2|TCF3|EPAS1|MYCN|TFE3|NCOA3|NCOA1|MITF|HIF1A|MYC","46276","46565|46445|46571|46491|46373|46485|46347|46397|46355|46431","1.38E-8","","IPR036638","0.5044312249686494","0"
"21","5","WikiPathways","","Vitamin D in inflammatory diseases","9.07E-6","MAPK14|MED14|SMAD3|CHUK|NFATC1","46276","46499|46559|46447|46473|46525","8.25E-7","","WP4482","0.5042392712939905","0"
"732","22","Monarch Phenotype","","Neoplasm by anatomical site","9.24E-6","SNAI2|IRF1|DPF2|RARA|CDK4|CREBBP|TCF3|EPAS1|TP53|TFE3|NFKB2|NR5A1|WT1|SRY|GLI3|MITF|BRCA1|HNF1A|MYC|NR4A3|CTNNB1|TFAP2A","46276","46391|46537|46339|46533|46449|46557|46445|46571|46539|46373|46369|46531|46471|46313|46407|46397|46421|46361|46431|46567|46469|46343","9.08E-9","","HP:0011793","0.5034328028779893","0"
"5095","63","UniProt Keywords","","Cytoplasm","9.69E-6","SNAI2|SIRT1|MAPK1|RELB|MAPK14|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|CREBBP|ATF2|PPARGC1A|CASP6|TP53|HIF1AN|PLK1|CEBPB|SMAD1|REST|STAT2|GSK3B|SP1|RARB|SMAD3|ATF4|CDK10|FOXO3|HUWE1|MEF2C|RBPJ|NR3C2|PIM3|NR1I3|PRDM1|NFKB2|CHUK|NCOA3|TSC22D3|YBX1|STK40|AMER1|WT1|SRY|URI1|ETS1|CDK1|MAPK8|GLI3|ESRRA|MAP3K2|RARG|NFATC4|NFATC1|ULK3|DUSP7|BRCA1|WWP1|HIF1A|RITA1|NR1H3|CTNNB1","46276","46391|46381|46489|46513|46499|46537|46339|46533|46553|46449|46317|46557|46411|46443|46417|46539|46497|46331|46341|46529|46379|46333|46541|46427|46509|46447|46433|46505|46453|46409|46455|46315|46523|46465|46389|46551|46369|46473|46485|46451|46477|46305|46309|46471|46313|46365|46511|46503|46507|46407|46463|46307|46375|46377|46525|46319|46459|46421|46475|46355|46353|46393|46469","2.45E-7","","KW-0963","0.5013676222949235","0"
"69","7","WikiPathways","","DNA damage response","9.76E-6","CDK4|TP53|CASP9|E2F1|CDK1|BRCA1|MYC","46276","46449|46539|46363|46311|46503|46421|46431","8.99E-7","","WP707","0.5010550182333308","0"
"15","5","GO Biological Process","","Ventricular cardiac muscle cell differentiation","9.78E-6","RARA|RARB|MEF2C|PROX1|CDK1","46276","46533|46509|46455|46321|46503","2.01E-7","","GO:0055012","0.5009661145212398","0"
"84","8","Reactome Pathways","","Transcriptional regulation of white adipocyte differentiation","1.02E-5","CDK4|CREBBP|PPARGC1A|CEBPB|MED14|NCOA3|KLF5|NCOA1","46276","46449|46557|46443|46341|46559|46485|46481|46347","2.28E-7","","HSA-381340","0.4991399828238082","0"
"32","6","GO Biological Process","","Positive regulation of heart growth","1.04E-5","MAPK14|MEF2C|RBPJ|PROX1|WT1|CDK1","46276","46499|46455|46315|46321|46471|46503","2.14E-7","","GO:0060421","0.4982966660701219","0"
"1038","24","GO Biological Process","","Negative regulation of protein metabolic process","1.09E-5","SIRT1|CSNK2A1|SPI1|RARA|CSNK2A2|TP53|PLK1|GSK3B|DNMT3B|SMAD3|ATF4|JARID2|DUSP19|DNMT1|JUN|YBX1|WT1|WEE2|DUSP7|BRCA1|HNF1A|NR1H3|CTNNB1|NR1H2","46276","46381|46549|46527|46533|46359|46539|46331|46541|46423|46447|46433|46495|46517|46387|46519|46477|46471|46521|46459|46421|46361|46393|46469|46323","2.26E-7","","GO:0051248","0.49625735020593764","0"
"159","10","Reactome Pathways","","Regulation of TP53 Activity","1.14E-5","CSNK2A1|MAPK14|TBP|CSNK2A2|TP53|SSRP1|PRDM1|CDK1|EHMT2|BRCA1","46276","46549|46499|46413|46359|46539|46547|46551|46503|46335|46421","2.61E-7","","HSA-5633007","0.4943095148663527","0"
"71","7","WikiPathways","","miRNA regulation of DNA damage response","1.15E-5","CDK4|TP53|CASP9|E2F1|CDK1|BRCA1|MYC","46276","46449|46539|46363|46311|46503|46421|46431","1.07E-6","","WP1530","0.4939302159646388","0"
"2849","46","Monarch Phenotype","","Complete blood cell count","1.17E-5","CEBPE|CYP27B1|IRF1|CREBBP|TCF3|EPAS1|PPARGC1A|TP53|ZNF462|MYCN|REST|STAT2|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|MEF2C|JARID2|ATF3|RBPJ|NFYA|NR3C2|DNMT1|CUX1|PROX1|NR5A2|NCOA3|STK40|KLF5|GATA3|CDX2|ETS1|EHMT2|NFATC1|MITF|HMGA1|ULK3|PBX1|BRCA1|FLI1|HMGA2|NR1H3|NR4A3","46276","46569|46371|46537|46557|46445|46571|46443|46539|46479|46491|46379|46333|46541|46423|46427|46363|46509|46447|46483|46455|46495|46351|46315|46385|46523|46387|46543|46321|46329|46485|46305|46481|46383|46325|46511|46335|46525|46397|46401|46319|46435|46421|46337|46419|46393|46567","1.4E-8","","EFO:0004586","0.4931814138253839","0"
"2641","44","Monarch Phenotype","","Abnormality of the face","1.17E-5","SNAI2|MAPK1|CSNK2A1|PDHX|CYP27B1|TBP|DPF2|RARA|TRIP4|CREBBP|TCF3|PPARGC1A|TP53|PHIP|ZNF462|MYCN|REST|DNMT3B|RARB|SMAD3|CDK10|HUWE1|MEF2C|JARID2|POU1F1|RBPJ|CUX1|NFKB2|CHUK|AMER1|GATA3|EHMT2|GLI3|MITF|MECP2|SATB1|PBX1|BRCA1|HMGA2|SP7|MYC|CTNNB1|DLX5|TFAP2A","46276","46391|46489|46549|46405|46371|46413|46339|46533|46317|46557|46445|46443|46539|46515|46479|46491|46379|46423|46509|46447|46505|46409|46455|46495|46461|46315|46543|46369|46473|46309|46383|46335|46407|46397|46349|46429|46435|46421|46419|46345|46431|46469|46425|46343","1.33E-8","","HP:0000271","0.4931814138253839","0"
"3471","52","Monarch Phenotype","","Abnormality of the nervous system","1.17E-5","SNAI2|CEBPE|MAPK1|CSNK2A1|SPI1|PDHX|CYP27B1|TBP|DPF2|RARA|CDK4|TRIP4|CREBBP|TCF3|EPAS1|PPARGC1A|TP53|PHIP|ZNF462|MYCN|STAT2|DNMT3B|RARB|SMAD3|CDK10|HUWE1|MEF2C|JARID2|POU1F1|RBPJ|DNMT1|CUX1|ZEB1|NFKB2|CHUK|NR5A1|AMER1|WT1|GATA3|SRY|GLI3|MITF|MECP2|SATB1|PBX1|BRCA1|HMGA2|HNF1A|SP7|CTNNB1|DLX5|TFAP2A","46276","46391|46569|46489|46549|46527|46405|46371|46413|46339|46533|46449|46317|46557|46445|46571|46443|46539|46515|46479|46491|46333|46423|46509|46447|46505|46409|46455|46495|46461|46315|46387|46543|46441|46369|46473|46531|46309|46471|46383|46313|46407|46397|46349|46429|46435|46421|46419|46361|46345|46469|46425|46343","1.25E-8","","HP:0000707","0.4931814138253839","0"
